"ID";"TIP";"TipVehiculAsigurat";"Categ";"Marca";"Model";"Capacitate";"Putere";"Nr_locuri";"An_fabr";"Masa_max";"0"
"5875962";"RCA";"Inmatriculat";"Autoturism";"OPEL";"ZAFIRA";"1598";"74";"7";"2001";"1970";"0"
"5895321";"RCA";"Inmatriculat";"Autoturism";"VW";"PASSAT";"1968";"125";"5";"2011";"2130";"0"
"5899974";"RCA";"Inmatriculat";"Autoturism";"VOLKSWAGEN";"PASSAT";"1896";"81";"5";"1998";"1910";"0"
"5904970";"RCA";"Inmatriculat";"Autoutilitara";"VOLVO";"FH440";"12780";"324";"2";"2007";"20000";"0"
"5908577";"RCA";"Inmatriculat";"Autoturism";"VW";"PASSAT";"1896";"96";"5";"2009";"1970";"0"
"5911336";"RCA";"Inmatriculat";"Autoutilitara";"MERCEDES";"ACTROS";"12809";"330";"2";"2015";"18000";"0"
"5929530";"RCA";"Inmatriculat";"Autoturism";"VW";"GOLF";"1896";"66";"5";"2000";"1780";"0"
"5933365";"RCA";"Inmatriculat";"Autoturism";"MINI";"MINI COOPER";"1598";"85";"4";"2003";"1505";"0"
"5952435";"RCA";"Inmatriculat";"Autoutilitara";"SCANIA";"R 420";"11705";"309";"2";"2007";"18600";"0"
"5952438";"RCA";"Inmatriculat";"Autoutilitara";"SCANIA";"R 420";"11705";"309";"2";"2007";"18600";"0"
"5953325";"RCA";"Inmatriculat";"Autoturism";"MERCEDES BENZ";"E-KLASSE";"2148";"110";"5";"2002";"2145";"0"
"5955944";"RCA";"Inmatriculat";"Autoturism";"AUDI";"A4";"2698";"140";"5";"2008";"2145";"0"
"5981281";"RCA";"Inmatriculat";"Autoutilitara";"DAF";"XF105";"12902";"250";"2";"2009";"20500";"0"
"5989794";"RCA";"Inmatriculat";"Autoturism";"VW";"GOLF";"1896";"73";"5";"2005";"1759";"0"
"6000579";"RCA";"Inmatriculat";"Autoturism";"SMART";"FORTWO";"698";"45";"2";"2003";"990";"0"
"6006820";"RCA";"Inmatriculat";"Autoturism";"RENAULT";"MEGANE";"1870";"75";"5";"2001";"1675";"0"
"6024998";"RCA";"Inmatriculat";"Autoturism";"DACIA";"SANDERO";"1149";"55";"5";"2009";"1500";"0"
"6055936";"RCA";"Inmatriculat";"Autoutilitara";"IVECO";"-";"10308";"309";"2";"2007";"18000";"0"
"6064726";"RCA";"Inmatriculat";"Autoutilitara";"DAF";"CF";"9186";"183";"2";"2002";"20500";"0"
"6089940";"RCA";"Inmatriculat";"Autoutilitara";"DAF";"XF 105.460";"12902";"340";"2";"2010";"20500";"0"
"6094136";"RCA";"Inmatriculat";"Autoturism";"MERCEDES";"C220CDI";"2151";"92";"5";"1999";"1970";"0"
"6106972";"RCA";"Inmatriculat";"Autoturism";"DACIA";"LOGAN 1.4 MPI";"1390";"55";"5";"2009";"1535";"0"
"6124408";"RCA";"Inmatriculat";"Autoutilitara";"IVECO";"DAILY";"2998";"122";"3";"2005";"3500";"0"
"6130344";"RCA";"Inmatriculat";"Autoturism";"FORD";"FOCUS";"1753";"74";"5";"2004";"1760";"0"
"6132602";"RCA";"Inmatriculat";"Autoturism";"BMW";"X6";"2993";"180";"4";"2010";"2675";"0"
"6140283";"RCA";"Inmatriculat";"Autoutilitara";"MERCEDES-BENZ";"ACTROS 1944LS";"11946";"320";"2";"2011";"19000";"0"
"6150528";"RCA";"Inmatriculat";"Autoturism";"MERCEDES BENZ";"E240";"2597";"130";"5";"2003";"2105";"0"
"6155579";"RCA";"Inmatriculat";"Autoturism";"BMW";"346L";"1895";"87";"5";"2002";"1785";"0"
"6180905";"RCA";"Inmatriculat";"Autoturism";"FORD";"MONDEO";"1998";"96";"5";"2002";"2165";"0"
"6215207";"RCA";"Inmatriculat";"Autoutilitara";"VOLVO";"FH440";"12780";"324";"2";"2008";"20000";"0"
"6218169";"RCA";"Inmatriculat";"Autoutilitara";"IVECO";"STRALIS";"10308";"331";"2";"2009";"18000";"0"
"6218249";"RCA";"Inmatriculat";"Autoturism";"OPEL";"ASTRA CARAVAN";"1995";"74";"5";"2003";"1855";"0"
"6223592";"RCA";"Inmatriculat";"Autoutilitara";"DAF";"XF";"12583";"355";"2";"2005";"20500";"0"
"6225006";"RCA";"Inmatriculat";"Autoturism";"DACIA";"LOGAN";"1598";"64";"5";"2008";"1740";"0"
"6228399";"RCA";"Inmatriculat";"Autoturism";"AUDI";"A6";"2967";"180";"5";"2012";"2330";"0"
"6239782";"RCA";"Inmatriculat";"Autoturism";"CITROEN";"C4";"1560";"66";"5";"2005";"1777";"0"
"6251202";"RCA";"Inmatriculat";"Autoturism";"SKODA";"OCTAVIA";"1390";"59";"5";"2012";"1740";"0"
"6270693";"RCA";"Inmatriculat";"Autoturism";"HYUNDAI";"SANTA-FE";"2188";"110";"5";"2006";"2520";"0"
"6271717";"RCA";"Inmatriculat";"Autoturism";"VW";"PASSAT";"1896";"81";"5";"1999";"1870";"0"
"6279165";"RCA";"Inmatriculat";"Autoturism";"DAEWOO";"MATIZ";"796";"35";"5";"2008";"1210";"0"
"6299398";"RCA";"Inmatriculat";"Autoturism";"VW";"PASSAT";"1896";"96";"5";"2000";"2000";"0"
"6307461";"RCA";"Inmatriculat";"Autoutilitara";"RENAULT";"MAGNUM DXI500";"12780";"368";"2";"2009";"18600";"0"
"6342914";"RCA";"Inmatriculat";"Autoturism";"MERCEDES";"A 160";"1689";"44";"5";"1999";"1530";"0"
"6356763";"RCA";"Inmatriculat";"Autoutilitara";"MERCEDES";"ACTORS 1844LS";"11946";"320";"2";"2011";"18000";"0"
"6358469";"RCA";"Inmatriculat";"Autoturism";"OPEL";"ASTRA";"1686";"74";"5";"2007";"1999";"0"
"6379854";"RCA";"Inmatriculat";"Autoutilitara";"MAN";"TGA 18.440";"10518";"324";"2";"2008";"18000";"0"
"6390929";"RCA";"Inmatriculat";"Autoturism";"OPEL";"ASTRA 1.4I COSMO";"1364";"66";"5";"2006";"1610";"0"
"6392099";"RCA";"Inmatriculat";"Autoutilitara";"VOLVO";"FH";"12777";"345";"3";"2013";"19000";"0"
"6397454";"RCA";"Inmatriculat";"Autoutilitara";"SCANIA";"R620";"15607";"456";"2";"2006";"19000";"0"
"6411996";"RCA";"Inmatriculat";"Autoturism";"HYUNDAI";"SANTA";"2199";"145";"5";"2011";"2570";"0"
"6455947";"RCA";"Inmatriculat";"Autoturism";"OPEL";"ASTRA SPORTS TOURER";"1686";"81";"5";"2011";"2105";"0"
"6466268";"RCA";"Inmatriculat";"Autoutilitara";"IVECO";"MAGIRUS STRALIS";"10308";"309";"2";"2008";"18000";"0"
"6473822";"RCA";"Inmatriculat";"Autoturism";"VOLKSWAGEN";"GOLF";"1390";"44";"5";"1993";"1470";"0"
"6486495";"RCA";"Inmatriculat";"Autobuz /autocar";"ISUZU";"NOVOCITI";"5193";"114";"55";"2013";"9800";"0"
"6506882";"RCA";"Inmatriculat";"Autoutilitara";"VOLVO";"FH";"12777";"345";"2";"2013";"20000";"0"
"6513282";"RCA";"Inmatriculat";"Autoutilitara";"DAF";"XF 105.460";"12902";"340";"2";"2006";"18600";"0"
"6524780";"RCA";"Inmatriculat";"Autoturism";"BMW";"X6";"2993";"230";"5";"2015";"2820";"0"
"6531411";"RCA";"Inmatriculat";"Autobuz /autocar";"NEOPLAN";"N318";"12763";"280";"72";"1995";"24500";"0"
"6531454";"RCA";"Inmatriculat";"Autoturism";"VW";"PASSAT";"1984";"85";"5";"2002";"1770";"0"
"6534072";"RCA";"Inmatriculat";"Autoutilitara";"VOLVO";"XF";"12777";"345";"2";"2014";"18600";"0"
"6544188";"RCA";"Inmatriculat";"Autoutilitara";"VOLVO";"FH440";"12780";"324";"2";"2007";"20000";"0"
"6560384";"RCA";"Inmatriculat";"Autoturism";"DACIA";"LOGAN";"1598";"64";"5";"2001";"1540";"0"
"6562743";"RCA";"Inmatriculat";"Autoutilitara";"VOLVO";"FH42 TB";"12780";"324";"2";"2008";"18600";"0"
"6562815";"RCA";"Inmatriculat";"Autoutilitara";"RENAULT";"11GWA MAGNUM";"16354";"412";"2";"1996";"18000";"0"
"6566670";"RCA";"Inmatriculat";"Autoturism";"DAIHATSU";"TERIOS";"1298";"63";"5";"2001";"1550";"0"
"6573581";"RCA";"Inmatriculat";"Autoutilitara";"DAF";"XF";"12902";"340";"2";"2011";"18600";"0"
"6591988";"RCA";"Inmatriculat";"Autoturism";"DACIA";"LOGAN";"1598";"77";"5";"2007";"1600";"0"
"6603060";"RCA";"Inmatriculat";"Autoturism";"NISSAN";"QASHQAI+2";"1598";"96";"7";"2013";"2320";"0"
"6614335";"RCA";"Inmatriculat";"Autoturism";"MERCEDES";"BENZ";"1397";"60";"5";"2000";"1590";"0"
"6620518";"RCA";"Inmatriculat";"Autoturism";"BMW";"346";"1951";"117";"5";"1999";"1960";"0"
"6622870";"RCA";"Inmatriculat";"Autoturism";"DACIA";"LOGAN";"1390";"55";"5";"2010";"1535";"0"
"6630313";"RCA";"Inmatriculat";"Autoturism";"BMW";"318D";"1995";"105";"5";"2014";"2030";"0"
"6667413";"RCA";"Inmatriculat";"Autoturism";"DACIA";"LOGAN";"999";"54";"5";"2017";"1505";"0"
"6698324";"RCA";"Inmatriculat";"Autoturism";"DACIA";"LOGAN";"1149";"55";"5";"2011";"1530";"0"
"6706134";"RCA";"Inmatriculat";"Autoturism";"NISSAN";"MICRA";"1240";"59";"5";"2003";"1475";"0"
"6708888";"RCA";"Inmatriculat";"Autoturism";"FORD";"MONDEO";"1998";"66";"5";"2002";"2140";"0"
"6711146";"RCA";"Inmatriculat";"Autoturism";"DACIA";"LOGAN";"999";"54";"5";"2017";"1505";"0"
"6729223";"RCA";"Inmatriculat";"Autoturism";"OPEL";"ASTRA";"1389";"44";"5";"1997";"1500";"0"
"6742436";"RCA";"Inmatriculat";"Autoturism";"VOLKSWAGEN";"TOURAN";"1968";"103";"7";"2006";"2260";"0"
"6754902";"RCA";"Inmatriculat";"Autoturism";"VOLKSWAGEN";"GOLF";"1598";"55";"5";"1997";"1525";"0"
"6759710";"RCA";"Inmatriculat";"Autoturism";"SKODA";"SUPERB";"1896";"85";"5";"2007";"2050";"0"
"6800645";"RCA";"Inmatriculat";"Autoturism";"OPEL";"ASTRA STATION WAGON";"1910";"88";"5";"2005";"1990";"0"
"6814858";"RCA";"Inmatriculat";"Autoturism";"VW";"TOUAREG";"2967";"180";"5";"2012";"2840";"0"
"6815360";"RCA";"Inmatriculat";"Autoturism";"VW";"POLO 1.4TDI BASIS";"1422";"55";"5";"2001";"1550";"0"
"6815920";"RCA";"Inmatriculat";"Autoturism";"AUDI";"A4 1.9 TDI";"1896";"85";"5";"2000";"1835";"0"
"6871918";"RCA";"Inmatriculat";"Autoturism";"BMW";"520D";"1995";"135";"5";"2010";"2235";"0"
"6876579";"RCA";"Inmatriculat";"Autoutilitara";"DAF";"XF105.460";"12902";"340";"2";"2011";"18600";"0"
"6914884";"RCA";"Inmatriculat";"Autoturism";"OPEL";"VECTRA";"1910";"85";"5";"2005";"2160";"0"
"6924558";"RCA";"Inmatriculat";"Autoutilitara";"DAF";"XF 105.460";"12902";"340";"2";"2006";"20500";"0"
"6944390";"RCA";"Inmatriculat";"Autoturism";"OPEL";"ASTRA-G";"1686";"59";"5";"2007";"1745";"0"
"6950520";"RCA";"Inmatriculat";"Autoutilitara";"VOLVO";"FH12 420";"12130";"309";"2";"2002";"20100";"0"
"6952929";"RCA";"Inmatriculat";"Autoturism";"OPEL";"ASTRA";"1686";"55";"5";"2002";"1795";"0"
"6956208";"RCA";"Inmatriculat";"Autoturism";"DACIA";"LOGAN";"1390";"55";"5";"2009";"1535";"0"
"7028481";"RCA";"Inmatriculat";"Autoturism";"AUDI";"A6";"1896";"100";"5";"1998";"1950";"0"
"7044002";"RCA";"Inmatriculat";"Autoturism";"VOLKSWAGEN";"GOLF";"1968";"103";"5";"2004";"1910";"0"
"7050213";"RCA";"Inmatriculat";"Autoturism";"HYUNDAI";"TUCSON";"1975";"104";"5";"2005";"2050";"0"
"7167078";"RCA";"Inmatriculat";"Autoturism";"MERCEDES";"C200";"1796";"135";"5";"2007";"1975";"0"
"7170649";"RCA";"Inmatriculat";"Remorca / atas";"SCHMITZ";"CARGOBULL";"0";"0";"0";"2013";"39000";"0"
"7192375";"RCA";"Inmatriculat";"Autobuz /autocar";"ISUZU";"NOVOCITI";"5193";"114";"55";"2014";"9800";"0"
"7200065";"RCA";"Inmatriculat";"Autoturism";"OPEL";"ASTRA";"1686";"55";"5";"2002";"1725";"0"
"7201036";"RCA";"Inmatriculat";"Autoturism";"VW";"GOLF";"1968";"81";"5";"2009";"1870";"0"
"7211207";"RCA";"Inmatriculat";"Autoturism";"FORD";"KA 1.3 BASE";"1299";"44";"4";"2001";"1265";"0"
"7235799";"RCA";"Inmatriculat";"Autoturism";"OPEL";"CORSA";"973";"43";"5";"2001";"1430";"0"
"7255958";"RCA";"Inmatriculat";"Autoturism";"AUDI";"A4";"1781";"120";"5";"2005";"2040";"0"
"7303826";"RCA";"Inmatriculat";"Autoutilitara";"RENAULT";"MAGNUM";"12780";"338";"2";"2007";"18600";"0"
"7330924";"RCA";"Inmatriculat";"Autoturism";"BMW";"187 120D";"1995";"120";"5";"2005";"1840";"0"
"7363252";"RCA";"Inmatriculat";"Autoturism";"NISSAN";"X-TRAIL";"2184";"84";"5";"2003";"2050";"0"
"7366446";"RCA";"Inmatriculat";"Autoutilitara";"VOLKSWAGEN";"TRANSPORTER";"2461";"75";"5";"2003";"2730";"0"
"7370591";"RCA";"Inmatriculat";"Autoturism";"LEXUS";"RX400H";"3311";"155";"5";"2007";"2505";"0"
"7385759";"RCA";"Inmatriculat";"Autoturism";"DACIA";"SANDERO";"1390";"55";"5";"2008";"1536";"0"
"7414027";"RCA";"Inmatriculat";"Autoturism";"OPEL";"ASTRA";"1686";"55";"5";"2001";"1745";"0"
"7426944";"RCA";"Inmatriculat";"Autoturism";"PEUGEOT";"307";"1997";"79";"5";"2003";"1850";"0"
"7433518";"RCA";"Inmatriculat";"Autoturism";"BMW";"X5";"2993";"173";"7";"2007";"2965";"0"
"7442381";"RCA";"Inmatriculat";"Autoturism";"RENAULT";"MEGANE";"1598";"79";"5";"2003";"1695";"0"
"7448729";"RCA";"Inmatriculat";"Autoturism";"OPEL";"ASTRA";"1910";"110";"5";"2012";"1880";"0"
"7469861";"RCA";"Inmatriculat";"Autoutilitara";"DAF";"FT XF105";"12902";"340";"2";"2012";"20500";"0"
"7475740";"RCA";"Inmatriculat";"Autoutilitara";"SCANIA";"R420";"11705";"309";"2";"2011";"20500";"0"
"7516871";"RCA";"Inmatriculat";"Autoutilitara";"VOLVO";"FH";"12777";"375";"2";"2011";"20000";"0"
"7518948";"RCA";"Inmatriculat";"Autoutilitara";"MAN";"TG160A";"12816";"338";"2";"2000";"26000";"0"
"7519414";"RCA";"Inmatriculat";"Autoturism";"PEUGEOT";"406";"1997";"80";"5";"1999";"1950";"0"
"7539859";"RCA";"Inmatriculat";"Autoturism";"BMW";"390L";"1995";"120";"5";"2005";"1935";"0"
"7557297";"RCA";"Inmatriculat";"Autoutilitara";"VOLVO";"FH 500 42T";"12777";"375";"2";"2014";"20500";"0"
"7573834";"RCA";"Inmatriculat";"Autoturism";"AUDI";"A 6";"2967";"166";"5";"2006";"2455";"0"
"7576494";"RCA";"Inmatriculat";"Autoturism";"SEAT";"IBIZA";"1422";"59";"5";"2009";"1576";"0"
"7587050";"RCA";"Inmatriculat";"Autoturism";"VOLKSWAGEN";"GOLF";"1896";"77";"5";"2005";"1850";"0"
"7591520";"RCA";"Inmatriculat";"Autobuz /autocar";"ISUZU";"CITIBUS";"5193";"150";"70";"2014";"14000";"0"
"7605728";"RCA";"Inmatriculat";"Autoturism";"DACIA";"SOLENZA";"1390";"55";"5";"2004";"1450";"0"
"7654890";"RCA";"Inmatriculat";"Autoturism";"FORD";"FIESTA";"1299";"51";"5";"2007";"1540";"0"
"7692839";"RCA";"Inmatriculat";"Autoturism";"OPEL";"ASTRA";"1686";"59";"5";"2005";"1825";"0"
"7700399";"RCA";"Inmatriculat";"Autoturism";"OPEL";"ASTRA";"1686";"74";"5";"2007";"1855";"0"
"7702756";"RCA";"Inmatriculat";"Autoturism";"VOLKSWAGEN";"POLO";"1198";"47";"5";"2005";"1550";"0"
"7722939";"RCA";"Inmatriculat";"Autoturism";"MERCEDES";"E220";"2155";"70";"5";"1996";"1960";"0"
"7731344";"RCA";"Inmatriculat";"Autoturism";"SKODA";"OCTAVIA";"1896";"77";"5";"2008";"2025";"0"
"7741575";"RCA";"Inmatriculat";"Autoturism";"SKODA";"FABIA";"1198";"40";"5";"2007";"1515";"0"
"7811959";"RCA";"Inmatriculat";"Autoturism";"VOLKSWAGEN";"PASSAT";"1896";"96";"5";"2003";"2030";"0"
"7814615";"RCA";"Inmatriculat";"Autoturism";"DACIA";"LOGAN";"1390";"55";"5";"2007";"1535";"0"
"7853365";"RCA";"Inmatriculat";"Autoutilitara";"MAN";"TGX 18.540";"12419";"397";"2";"2008";"18000";"0"
"7857003";"RCA";"Inmatriculat";"Autoturism";"VOLKSWAGEN";"TOUAREG";"2967";"176";"5";"2008";"2945";"0"
"7879060";"RCA";"Inmatriculat";"Autoturism";"OPEL";"INSIGNIA";"1956";"118";"5";"2009";"2315";"0"
"7932545";"RCA";"Inmatriculat";"Autoutilitara";"VOLVO";"FH460";"12777";"345";"2";"2011";"20000";"0"
"7955780";"RCA";"Inmatriculat";"Autoutilitara";"MERCEDES";"SPRINTER";"2148";"95";"3";"2007";"3490";"0"
"7969063";"RCA";"Inmatriculat";"Autoutilitara";"MAN";"TGX";"12419";"353";"2";"2014";"20500";"0"
"7971936";"RCA";"Inmatriculat";"Autoturism";"HYUNDAI";"SANTA FE";"2188";"110";"5";"2006";"2380";"0"
"8000701";"RCA";"Inmatriculat";"Autoturism";"DACIA";"LOGAN";"999";"54";"5";"2017";"1505";"0"
"8030640";"RCA";"Inmatriculat";"Autoturism";"VOLKSWAGEN";"GOLF";"1598";"85";"5";"2004";"1810";"0"
"8033819";"RCA";"Inmatriculat";"Autoturism";"CITROEN";"C5";"1560";"80";"5";"2009";"2040";"0"
"8037063";"RCA";"Inmatriculat";"Autoutilitara";"IVECO";"MAGIRUS";"10308";"316";"2";"2001";"18000";"0"
"8040615";"RCA";"Inmatriculat";"Autoturism";"LAND ROVER";"FREELANDER";"2179";"110";"5";"2008";"2505";"0"
"8052309";"RCA";"Inmatriculat";"Autoutilitara";"MERCEDES";"ACTROS 1844LS";"11946";"320";"2";"2011";"19000";"0"
"8052320";"RCA";"Inmatriculat";"Autoutilitara";"MERCEDES";"ACTROS 1844LS";"11946";"320";"2";"2011";"19000";"0"
"8070184";"RCA";"Inmatriculat";"Autoturism";"AUDI";"A4 AVANT 2.0 TDI";"1968";"105";"5";"2009";"2010";"0"
"8093978";"RCA";"Inmatriculat";"Autoturism";"VOLKSWAGEN";"GOLF";"1896";"81";"5";"2001";"1800";"0"
"8119046";"RCA";"Inmatriculat";"Autoturism";"OPEL";"ASTRA G CC";"1598";"62";"5";"2002";"1660";"0"
"8130460";"RCA";"Inmatriculat";"Autoturism";"DACIA";"SOLENZA";"1390";"55";"5";"2003";"1450";"0"
"8132294";"RCA";"Inmatriculat";"Autoturism";"LAND ROVER";"FREELANDER";"2179";"118";"5";"2008";"2505";"0"
"8167932";"RCA";"Inmatriculat";"Autoturism";"VW-MAN";"TOUAREG";"2967";"165";"5";"2007";"2945";"0"
"8180105";"RCA";"Inmatriculat";"Autoturism";"MERCEDES";"C 180";"1796";"115";"5";"2012";"2010";"0"
"8181247";"RCA";"Inmatriculat";"Autoturism";"VW";"SHARAN";"1896";"85";"7";"2001";"2430";"0"
"8197655";"RCA";"Inmatriculat";"Autoturism";"OPEL";"CORSA C";"973";"43";"5";"2002";"1455";"0"
"8211204";"RCA";"Inmatriculat";"Autoturism";"DACIA";"LOGAN";"1598";"64";"5";"2008";"1540";"0"
"8218772";"RCA";"Inmatriculat";"Autoturism";"HYUNDAI";"I30CW";"1582";"85";"5";"2009";"1920";"0"
"8231670";"RCA";"Inmatriculat";"Autoturism";"SEAT";"LEON";"1968";"103";"5";"2006";"1885";"0"
"8241158";"RCA";"Inmatriculat";"Autoturism";"OPEL";"SIGNUM";"1910";"110";"5";"2005";"2160";"0"
"8277130";"RCA";"Inmatriculat";"Autoturism";"VOLKSWAGEN";"PASSAT";"1968";"81";"5";"2008";"2160";"0"
"8303872";"RCA";"Inmatriculat";"Autoutilitara";"DAF";"XF 105 DAF";"12902";"340";"2";"2005";"20500";"0"
"8309217";"RCA";"Inmatriculat";"Autoutilitara";"MERCEDES-BENZ";"1844  LS ";"11946";"320";"2";"2011";"18000";"0"
"8330977";"RCA";"Inmatriculat";"Autoturism";"MITSUBISHI";"L 200";"2477";"73";"5";"2000";"2830";"0"
"8359341";"RCA";"Inmatriculat";"Autoutilitara";"VOLVO";"FH";"12130";"309";"2";"2005";"20000";"0"
"8371593";"RCA";"Inmatriculat";"Autoturism";"VW";"PASSAT VARIANT";"1896";"81";"5";"1996";"1850";"0"
"8377613";"RCA";"Inmatriculat";"Autoturism";"PEUGEOT";"206 1.1 XR";"1124";"44";"5";"2002";"1405";"0"
"8390013";"RCA";"Inmatriculat";"Autoutilitara";"RENAULT";"MASTER";"10837";"345";"2";"2012";"21000";"0"
"8390032";"RCA";"Inmatriculat";"Autoutilitara";"RENAULT";"MASTER";"10837";"345";"2";"2012";"21000";"0"
"8402871";"RCA";"Inmatriculat";"Autoturism";"PEUGEOT";"407";"1997";"100";"5";"2005";"2080";"0"
"8408180";"RCA";"Inmatriculat";"Autoturism";"OPEL";"ZAFIRA";"1796";"92";"5";"2002";"1980";"0"
"8419673";"RCA";"Inmatriculat";"Autoutilitara";"DAF";"FTXF 105.460T";"12902";"340";"2";"2007";"20500";"0"
"8422676";"RCA";"Inmatriculat";"Autoturism";"RENAULT";"CLIO";"1390";"55";"5";"2001";"1460";"0"
"8435959";"RCA";"Inmatriculat";"Autoutilitara";"MAN";"TGX 18.440";"10518";"324";"2";"2009";"18000";"0"
"8441771";"RCA";"Inmatriculat";"Autoturism";"FORD";"FIESTA";"1299";"44";"5";"2001";"1435";"0"
"8477429";"RCA";"Inmatriculat";"Autoutilitara";"VOLVO";"FH 42 TB FH400";"12777";"294";"2";"2007";"18200";"0"
"8488439";"RCA";"Inmatriculat";"Autoutilitara";"IVECO MAGIRUS";"STRALIS";"10308";"331";"2";"2004";"19000";"0"
"8535697";"RCA";"Inmatriculat";"Autoturism";"MERCEDES";"220";"3222";"120";"5";"2004";"2260";"0"
"8543518";"RCA";"Inmatriculat";"Autoutilitara";"DAF";"XF105.460";"12902";"340";"2";"2008";"19000";"0"
"8567032";"RCA";"Inmatriculat";"Autoturism";"VOLKSWAGEN";"SHARAN";"1968";"100";"7";"2007";"2510";"0"
"8567731";"RCA";"Inmatriculat";"Autoutilitara";"DACIA";"DOKKER";"1461";"55";"5";"2017";"2004";"0"
"8585918";"RCA";"Inmatriculat";"Autoturism";"FORD";"FOCUS";"1753";"85";"5";"2002";"1720";"0"
"8606172";"RCA";"Inmatriculat";"Autoutilitara";"VOLVO";"FH42TB";"12780";"324";"2";"2008";"23100";"0"
"8607876";"RCA";"Inmatriculat";"Autoturism";"VW";"POLO";"1198";"51";"5";"2008";"1570";"0"
"8619371";"RCA";"Inmatriculat";"Autoutilitara";"SCANIA";"SCANIA R 440";"12740";"323";"2";"2012";"26500";"0"
"8647955";"RCA";"Inmatriculat";"Autoturism";"VOLKSWAGEN";"GOLF";"1896";"85";"5";"2002";"1820";"0"
"8648949";"RCA";"Inmatriculat";"Autoturism";"DAEWOO";"NUBIRA II";"1598";"76";"5";"2007";"1720";"0"
"8650229";"RCA";"Inmatriculat";"Autoutilitara";"VOLVO";"FH";"12777";"345";"2";"2011";"20500";"0"
"8668196";"RCA";"Inmatriculat";"Autoturism";"MERCEDES";"270 CDI";"2685";"120";"5";"2000";"2810";"0"
"8668353";"RCA";"Inmatriculat";"Autoutilitara";"IVECO";"STRALIS";"10308";"332";"2";"2010";"19000";"0"
"8669364";"RCA";"Inmatriculat";"Autoutilitara";"MAN";"TGX";"10518";"324";"2";"2013";"18000";"0"
"8671001";"RCA";"Inmatriculat";"Autoturism";"OPEL";"ASTRA F";"1700";"50";"5";"1998";"1655";"0"
"8677354";"RCA";"Inmatriculat";"Autoturism";"PEUGEOT";"206";"1124";"44";"5";"2003";"1405";"0"
"8677859";"RCA";"Inmatriculat";"Autobuz /autocar";"MERCEDES";"TREVEGO";"15928";"350";"57";"2006";"24000";"0"
"8683781";"RCA";"Inmatriculat";"Autoturism";"VW";"PASSAT";"1896";"96";"5";"2002";"1960";"0"
"8719381";"RCA";"Inmatriculat";"Autoturism";"FORD";"MONDEO";"1998";"85";"5";"2001";"1980";"0"
"8754188";"RCA";"Inmatriculat";"Autoturism";"AUDI";"A6";"2967";"150";"5";"2011";"2225";"0"
"8756725";"RCA";"Inmatriculat";"Autoturism";"VW";"GOLF";"1595";"74";"5";"2008";"1735";"0"
"8762940";"RCA";"Inmatriculat";"Autoutilitara";"VOLKSWAGEN";"TRANSPORTER";"1896";"44";"6";"1992";"2515";"0"
"8799471";"RCA";"Inregistrat";"Tractor";"-";"CAN AM 1000 T3";"976";"19";"2";"2017";"1435";"0"
"8825912";"RCA";"Inmatriculat";"Autoturism";"AUDI";"A4";"1968";"105";"5";"2009";"2125";"0"
"8836106";"RCA";"Inmatriculat";"Autoturism";"VOLKSWAGEN";"PASSAT";"1896";"74";"5";"2006";"1940";"0"
"8847578";"RCA";"Inmatriculat";"Autoturism";"AUDI";"A4";"1968";"105";"5";"2008";"2010";"0"
"8848746";"RCA";"Inmatriculat";"Autoutilitara";"IVECO";"STRALIS";"12882";"368";"2";"2008";"26000";"0"
"8855577";"RCA";"Inmatriculat";"Autoturism";"AUDI";"A6";"2967";"165";"5";"2005";"2325";"0"
"8864416";"RCA";"Inmatriculat";"Autoutilitara";"IVECO";"180E";"5880";"180";"3";"2015";"18000";"0"
"8900081";"RCA";"Inmatriculat";"Autoturism";"AUDI";"A4";"1896";"74";"5";"2001";"1925";"0"
"8908446";"RCA";"Inmatriculat";"Autoutilitara";"SCANIA";"G440";"12740";"324";"2";"2012";"19000";"0"
"8908459";"RCA";"Inmatriculat";"Autoutilitara";"SCANIA";"G440";"12740";"324";"2";"2012";"19000";"0"
"8909488";"RCA";"Inmatriculat";"Autoutilitara";"VOLVO";"FH42TB";"12780";"324";"2";"2007";"18200";"0"
"8910585";"RCA";"Inmatriculat";"Autoturism";"AUDI";"A4 1.9 TDI";"1896";"85";"5";"2010";"1870";"0"
"8925785";"RCA";"Inmatriculat";"Autoutilitara";"RENAULT";"MAGNUM";"12777";"330";"2";"2011";"19000";"0"
