"ID";"tip";"data_Start";"data_End";"BM";"Prima";"valuta";"sumaAsig";"factorReducere";"factorMajorare";"data_emitere";"nrRate";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL"
"4354417";"RCA";"2016-09-07";"2017-09-06";"B13";"572.48";"RON";"0";"Fara";;"2016-09-06";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"4366793";"RCA";"2016-09-09";"2017-09-08";"B7";"440.97";"RON";"0";"Rural";;"2016-09-08";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"4370241";"RCA";"2016-09-10";"2017-09-09";"B0";"450.06";"RON";"0";"Pensionar";;"2016-09-09";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"4371694";"RCA";"2016-09-18";"2017-09-17";"B14";"192.88";"RON";"0";"Pensionar";;"2016-09-09";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"4379794";"RCA";"2016-09-13";"2017-03-12";"B1";"751.45";"RON";"0";"Fara";;"2016-09-12";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"4382349";"RCA";"2016-09-13";"2017-09-12";"B2";"1280.61";"RON";"0";"Fara";;"2016-09-12";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"4416536";"RCA";"2016-09-19";"2017-09-18";"B7";"440.97";"RON";"0";"Fara";;"2016-09-18";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"4432650";"RCA";"2016-09-25";"2017-03-24";"B2";"711.9";"RON";"0";"Rural";;"2016-09-21";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"4437927";"RCA";"2016-09-23";"2017-09-22";"B0";"1873.8";"RON";"0";"Fara";;"2016-09-22";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"4448387";"RCA";"2016-09-25";"2017-09-24";"B5";"401.2";"RON";"0";"Rural";;"2016-09-24";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"4456659";"RCA";"2016-09-29";"2017-09-28";"B14";"360.05";"RON";"0";"Fara";;"2016-09-26";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"4458982";"RCA";"2016-09-28";"2017-09-27";"B7";"596.48";"RON";"0";"Fara";;"2016-09-27";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"4459916";"RCA";"2016-09-28";"2017-03-27";"B1";"368.77";"RON";"0";"Rural";;"2016-09-27";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"4471370";"RCA";"2016-09-30";"2017-09-29";"B13";"299.87";"RON";"0";"Rural";;"2016-09-29";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"4475170";"RCA";"2016-09-30";"2017-09-29";"B2";"694.38";"RON";"0";"Pensionar";;"2016-09-29";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"4480530";"RCA";"2016-10-01";"2017-09-30";"B9";"422.93";"RON";"0";"Fara";;"2016-09-30";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"4494389";"RCA";"2016-10-05";"2017-10-04";"B4";"875.08";"RON";"0";"Pensionar";;"2016-10-04";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"4503672";"RCA";"2016-11-05";"2017-11-04";"B3";"409.17";"RON";"0";"Rural";;"2016-10-06";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"4508222";"RCA";"2016-10-09";"2017-10-08";"B2";"1686.42";"RON";"0";"Fara";;"2016-10-06";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"4512700";"RCA";"2016-10-08";"2017-04-07";"B3";"895.26";"RON";"0";"Fara";;"2016-10-07";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"4531705";"RCA";"2016-10-14";"2017-10-13";"B2";"756.11";"RON";"0";"Def locomotorii";;"2016-10-12";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"4532722";"RCA";"2016-10-15";"2017-10-14";"B14";"540.08";"RON";"0";"Fara";;"2016-10-12";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"4541311";"RCA";"2016-10-15";"2017-10-14";"B9";"306.16";"RON";"0";"Pensionar";;"2016-10-13";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"4544179";"RCA";"2016-10-14";"2017-10-13";"B2";"540.08";"RON";"0";"Fara";;"2016-10-13";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"4546270";"RCA";"2016-10-21";"2017-10-20";"B6";"290.46";"RON";"0";"Pensionar";;"2016-10-14";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"4556511";"RCA";"2016-10-27";"2017-10-26";"B5";"702.1";"RON";"0";"Pensionar";;"2016-10-17";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"4568752";"RCA";"2016-10-25";"2017-10-24";"B0";"471.02";"RON";"0";"Pensionar";;"2016-10-18";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"4575243";"RCA";"2016-10-20";"2017-10-19";"B0";"785.04";"RON";"0";"Pensionar";;"2016-10-19";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"4585392";"RCA";"2016-11-17";"2017-11-16";"B14";"257.18";"RON";"0";"Fara";;"2016-10-21";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"4593065";"RCA";"2016-10-25";"2017-10-24";"B10";"882.2";"RON";"0";"Fara";;"2016-10-24";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"4593997";"RCA";"2016-10-24";"2016-11-22";"B0";"132";"RON";"0";"Fara";;"2016-10-24";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"4594396";"RCA";"2016-11-05";"2017-11-04";"B2";"347.19";"RON";"0";"Pensionar";;"2016-10-24";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"4603226";"RCA";"2016-10-26";"2017-04-25";"B2";"711.9";"RON";"0";"Rural";;"2016-10-25";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"4606790";"RCA";"2016-11-12";"2017-11-11";"B10";"263.09";"RON";"0";"Pensionar";;"2016-10-26";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"4610314";"RCA";"2016-11-01";"2017-10-31";"B12";"414.06";"RON";"0";"Pensionar";;"2016-10-26";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"4616039";"RCA";"2016-10-28";"2017-10-27";"B9";"556.66";"RON";"0";"Fara";;"2016-10-27";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"4659477";"RCA";"2016-11-08";"2017-11-07";"B3";"884.69";"RON";"0";"Fara";;"2016-11-07";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"4666171";"RCA";"2016-11-14";"2017-11-13";"B10";"1161.76";"RON";"0";"Fara";;"2016-11-08";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"4680959";"RCA";"2016-11-13";"2017-11-12";"B5";"415.24";"RON";"0";"Fara";;"2016-11-10";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"4689855";"RCA";"2016-11-14";"2017-11-13";"B3";"1611.47";"RON";"0";"Fara";;"2016-11-12";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"4696008";"RCA";"2016-11-18";"2017-11-17";"B2";"1080.15";"RON";"0";"Fara";;"2016-11-14";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"4722712";"RCA";"2016-12-17";"2017-12-16";"B14";"379.55";"RON";"0";"Fara";;"2016-11-17";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"4737313";"RCA";"2016-11-20";"2017-11-19";"B4";"6177.88";"RON";"0";"Fara";;"2016-11-19";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"4743367";"RCA";"2016-11-24";"2016-12-23";"B0";"44.83";"RON";"0";"Fara";;"2016-11-21";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"4747374";"RCA";"2016-11-22";"2017-05-21";"B2";"468.9";"RON";"0";"Fara";;"2016-11-21";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"4752466";"RCA";"2016-11-22";"2017-11-21";"B0";"438.25";"RON";"0";"Pensionar";;"2016-11-22";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"4770390";"RCA";"2016-12-16";"2017-12-15";"B5";"5876.52";"RON";"0";"Fara";;"2016-11-23";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"4771395";"RCA";"2016-11-24";"2017-11-23";"B10";"448.93";"RON";"0";"Pensionar";;"2016-11-23";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"4815538";"RCA";"2016-12-02";"2017-12-01";"B5";"5876.52";"RON";"0";"Fara";;"2016-11-29";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"4818723";"RCA";"2016-11-30";"2017-11-29";"B4";"6177.88";"RON";"0";"Fara";;"2016-11-29";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"4824420";"RCA";"2016-12-08";"2017-12-07";"B4";"6177.88";"RON";"0";"Fara";;"2016-11-30";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"4830877";"RCA";"2016-12-10";"2017-12-09";"B11";"693.99";"RON";"0";"Fara";;"2016-12-02";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"4855171";"RCA";"2016-12-06";"2017-06-05";"B0";"585.75";"RON";"0";"Fara";;"2016-12-06";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"4858958";"RCA";"2016-12-08";"2017-12-07";"B2";"6780.6";"RON";"0";"Fara";;"2016-12-06";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"4866803";"RCA";"2016-12-12";"2017-12-11";"B6";"686.72";"RON";"0";"Fara";;"2016-12-07";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"4884137";"RCA";"2016-12-20";"2017-12-19";"B14";"322.5";"RON";"0";"Fara";;"2016-12-09";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"4887182";"RCA";"2016-12-12";"2017-12-11";"B4";"6177.88";"RON";"0";"Fara";;"2016-12-09";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"4887440";"RCA";"2016-12-12";"2017-12-11";"B4";"6177.88";"RON";"0";"Fara";;"2016-12-09";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"4892617";"RCA";"2016-12-13";"2017-06-12";"B4";"468.63";"RON";"0";"Fara";;"2016-12-09";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"4896298";"RCA";"2017-01-08";"2018-01-07";"M1";"929.25";"RON";"0";"Fara";;"2016-12-10";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"4904016";"RCA";"2016-12-13";"2017-12-12";"B2";"6780.6";"RON";"0";"Fara";;"2016-12-12";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"4907913";"RCA";"2016-12-13";"2017-06-12";"B9";"313.63";"RON";"0";"Fara";;"2016-12-12";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"4908802";"RCA";"2017-01-11";"2018-01-10";"B12";"351.68";"RON";"0";"Fara";;"2016-12-12";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"4914659";"RCA";"2016-12-13";"2017-01-11";"B0";"44.83";"RON";"0";"Fara";;"2016-12-13";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"4926507";"RCA";"2016-12-18";"2017-12-17";"B4";"933.16";"RON";"0";"Fara";;"2016-12-14";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"4947895";"RCA";"2016-12-16";"2017-12-15";"B4";"6177.88";"RON";"0";"Fara";;"2016-12-15";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"4953558";"RCA";"2016-12-18";"2017-12-17";"B14";"356";"RON";"0";"Fara";;"2016-12-16";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"4953881";"RCA";"2016-12-16";"2017-12-15";"B0";"965";"RON";"0";"Fara";;"2016-12-16";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"4965260";"RCA";"2016-12-17";"2017-12-16";"B2";"6780.6";"RON";"0";"Fara";;"2016-12-16";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"4980806";"RCA";"2016-12-19";"2017-06-18";"B0";"724";"RON";"0";"Rural";;"2016-12-19";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"4981985";"RCA";"2016-12-20";"2017-12-19";"B8";"467.16";"RON";"0";"Fara";;"2016-12-19";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"4995994";"RCA";"2017-01-05";"2018-01-04";"B6";"834.72";"RON";"0";"Fara";;"2016-12-20";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"5002807";"RCA";"2017-01-06";"2018-01-05";"B7";"528.24";"RON";"0";"Rural";;"2016-12-20";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"5017747";"RCA";"2017-01-04";"2018-01-03";"B12";"402.64";"RON";"0";"Rural";;"2016-12-21";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"5018613";"RCA";"2017-01-11";"2018-01-10";"B3";"741.32";"RON";"0";"Fara";;"2016-12-22";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"5057133";"RCA";"2016-12-28";"2017-12-27";"B3";"6629.92";"RON";"0";"Fara";;"2016-12-27";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"5069831";"RCA";"2016-12-29";"2017-12-28";"B0";"7534";"RON";"0";"Fara";;"2016-12-28";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"5070185";"RCA";"2016-12-29";"2017-01-27";"B0";"50.42";"RON";"0";"Fara";;"2016-12-28";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"5072518";"RCA";"2016-12-31";"2017-12-30";"B8";"5123.12";"RON";"0";"Fara";;"2016-12-28";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"5084597";"RCA";"2017-01-01";"2017-12-31";"B8";"483.48";"RON";"0";"Fara";;"2016-12-29";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"5088871";"RCA";"2017-01-06";"2018-01-05";"B7";"750.24";"RON";"0";"Rural";;"2016-12-30";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"5093372";"RCA";"2017-01-02";"2018-01-01";"B8";"488.92";"RON";"0";"Rural";;"2016-12-30";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"5100107";"RCA";"2017-01-03";"2018-01-02";"B1";"714.24";"RON";"0";"Rural";;"2017-01-02";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"5115727";"RCA";"2017-01-20";"2018-01-19";"B5";"6027.2";"RON";"0";"Fara";;"2017-01-04";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"5115770";"RCA";"2017-01-20";"2018-01-19";"B2";"6931.28";"RON";"0";"Fara";;"2017-01-04";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"5118437";"RCA";"2017-01-05";"2018-01-04";"B1";"7232.64";"RON";"0";"Fara";;"2017-01-04";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"5119804";"RCA";"2017-01-06";"2018-01-05";"B8";"5123.12";"RON";"0";"Fara";;"2017-01-04";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"5125465";"RCA";"2017-01-28";"2018-01-27";"B3";"654.72";"RON";"0";"Fara";;"2017-01-05";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
