id;tp;Tip;Varsta;Judet;Localitate;ID_polita;TipPolita;sex;ID_client
NULL;ASIGURAT;PF;77;DAMBOVITA;VULCANA-PANDELE;20438489;RCA;M;fa470dc8c6ee9a10e73694b69cc02eea
NULL;ASIGURAT;PF;77;SUCEAVA;SUCEAVA;20230043;RCA;M;167991b11473ee953fe12793e8be9c36
NULL;ASIGURAT;PF;77;ARAD;ARAD;9683454;RCA;F;969224e3375e739196915396700d2084
NULL;ASIGURAT;PF;77;DAMBOVITA;TARGOVISTE;14294509;RCA;M;5126ab140f449ada24735e91e7810302
NULL;ASIGURAT;PF;77;MEHEDINTI;DROBETA-TURNU SEVERIN;4541311;RCA;F;3b2d4afa689c106177d8dcee13275cb9
NULL;ASIGURAT;PF;78;NEAMT;ROMAN;23334993;RCA;F;517a54dc453b87dca1d2eaa55dc8469a
NULL;ASIGURAT;PF;78;BRASOV;BRASOV;4261610;RCA;M;a9185b7df951504638cc8b4505d154cd
NULL;ASIGURAT;PF;78;CLUJ;CLUJ-NAPOCA;21274663;RCA;F;a3a77d61f29ac940fd3e14fd22ffee38
NULL;ASIGURAT;PF;79;MEHEDINTI;BROSTENI;14399331;RCA;M;e7a8b4c27d9a53314ed05fb78f3ae9f2
NULL;ASIGURAT;PF;79;CLUJ;JICHISU DE SUS;11175912;RCA;F;d29d54673f9e7230f4fb310fa73d1615
NULL;ASIGURAT;PF;80;BUCURESTI;BUCURESTI SECTORUL 1;7654890;RCA;M;25e8bdbb2352c7bec774eeba5830e02a
NULL;ASIGURAT;PF;80;NEAMT;NEMTISOR;5895321;RCA;M;68e94c92be9b6227f40a15ff2bb993ba
NULL;ASIGURAT;PJ;NULL;BUZAU;BUZAU;8567731;RCA;;6f48accab8811bcf9d3afbca290467ee
NULL;ASIGURAT;PF;81;PRAHOVA;BOLDESTI;11617482;RCA;F;96ddd51d73f828100d542d6e77a9a72e
NULL;ASIGURAT;PJ;NULL;MURES;SANCRAIU DE MURES;22969708;RCA;;6f7b985ed1a27e47da5cee5d427a4f6b
NULL;ASIGURAT;PF;82;DAMBOVITA;TARGOVISTE;3355899;RCA;M;728dcbbc1a9fd7b1bca15a922dc7861b
NULL;ASIGURAT;PF;82;TIMIS;TIMISOARA;18298268;RCA;M;2387a45fd7e66e0d0e62b668f63f0d77
NULL;ASIGURAT;PF;83;CARAS SEVERIN;RESITA;15582696;RCA;M;209838899cf0a3af65d0354a60926a2d
NULL;ASIGURAT;PF;83;GALATI;MOSCU;16543359;RCA;M;0c7e225a11eda13b2cdf4e355edfbb1c
NULL;ASIGURAT;PF;83;BUCURESTI;BUCURESTI SECTORUL 3;14592317;RCA;M;27429af660dda8dad8d36ec6063681a8
NULL;ASIGURAT;PF;83;ARAD;ARAD;17464067;RCA;M;66ba320d77a03f03c3d83200920c4a8a
NULL;ASIGURAT;PJ;NULL;CONSTANTA;CONSTANTA;27403769;RCA;;13f75a4e8d2760fe9c4bf62209faf59e
NULL;ASIGURAT;PJ;NULL;CONSTANTA;CONSTANTA;25816632;RCA;;13f75a4e8d2760fe9c4bf62209faf59e
NULL;ASIGURAT;PF;86;BIHOR;ORADEA;13204849;RCA;M;5007bb424a25dfea53f477ad71172ce8
NULL;ASIGURAT;PF;86;BUCURESTI;BUCURESTI SECTORUL 1;25287656;RCA;F;e5a5dcdf845395c3306f9e4d3cdbee07
NULL;ASIGURAT;PF;86;HUNEDOARA;HUNEDOARA;6279165;RCA;M;7d66d39c4d3d4ec4a2a671757c9eaba9
NULL;ASIGURAT;PJ;NULL;BUCURESTI;BUCURESTI SECTORUL 1;25937195;RCA;;8eabdcc4e20f54945513adf7a3ae657a
NULL;ASIGURAT;PF;89;CLUJ;GARBAU DEJULUI;22627550;RCA;F;acc731ddf145d251a6b262d29d38f48c
NULL;ASIGURAT;PJ;NULL;ILFOV;BRANESTI;16121477;RCA;;42fe5edf994a1fdba9c261eb22891c6a
NULL;ASIGURAT;PJ;NULL;ARGES;POIANA LACULUI;21301835;RCA;;8d54974634ad71043f59a10f226833c3
NULL;ASIGURAT;PJ;NULL;ARGES;POIANA LACULUI;21301814;RCA;;8d54974634ad71043f59a10f226833c3
NULL;ASIGURAT;PJ;NULL;ARGES;POIANA LACULUI;202159382;RCA;;8d54974634ad71043f59a10f226833c3
NULL;ASIGURAT;PJ;NULL;SUCEAVA;PALTINOASA;11132892;RCA;;eb15f7e7cb997ab059e50c5aa4adbfb7
NULL;UTILIZATOR;PF;20;BUCURESTI;SECTORUL 5;32972;RCA;M;ce9f72da33dc3293d15c67eb7a5343fb
NULL;UTILIZATOR;PF;63;TIMIS;GIARMATA;2272279;RCA;M;626671a28b94328107c17342f4f4c205
NULL;UTILIZATOR;PF;37;BUCURESTI;BUCURESTI SECTORUL 3;2356008;RCA;F;bc51dd33ab0475419ba2451aed32af5f
NULL;UTILIZATOR;PF;37;CONSTANTA;CONSTANTA;2465166;RCA;M;60af01d973d26452242432fb9084bb6e
NULL;UTILIZATOR;PF;61;SIBIU;JINA;2567957;RCA;F;51ee24095cd41fafd4f7f069b4390bb4
NULL;UTILIZATOR;PF;55;PRAHOVA;TARGSORU VECHI;2691786;RCA;M;39cc68eec0ee600bff5972766543de23
NULL;UTILIZATOR;PF;37;IASI;IASI;2801287;RCA;M;b9879bef2ac5111c7e403d1d8dd1b8ab
NULL;UTILIZATOR;PF;40;NEAMT;BORLESTI;2804635;RCA;F;08d8d6fda4a2f72392a9be7a96136d08
NULL;UTILIZATOR;PF;28;BUCURESTI;BUCURESTI;2855669;RCA;F;4b48ccf38879b358cc430929d2f2d8e0
NULL;UTILIZATOR;PF;67;TIMIS;SANNICOLAU MARE;2871821;RCA;M;881a9180d112a733996d40acfa70c3a4
NULL;UTILIZATOR;PF;76;BUCURESTI;BUCURESTI SECTORUL 2;2931697;RCA;M;31a2e718b3c1863bf0c605027cb212c7
NULL;UTILIZATOR;PF;65;BIHOR;ORADEA;2979173;RCA;F;f2dc853b4d16d24c9bcd23b8af16cbec
NULL;UTILIZATOR;PF;40;BRASOV;ZARNESTI;3067750;RCA;M;b0868f04b5fabab8c11cff25e96c6f22
NULL;UTILIZATOR;PF;59;GALATI;GALATI;3083975;RCA;M;bd8319ca992a418977425d4a84e7ef0f
NULL;UTILIZATOR;PF;57;HUNEDOARA;TAMPA;3105315;RCA;M;4a149cf7c384633df61e49e79a4a05c1
NULL;UTILIZATOR;PF;67;MARAMURES;BAIA SPRIE;3287800;RCA;F;f21acf7e2bd2acc365f98b693b50e339
NULL;UTILIZATOR;PF;46;MURES;SANCRAIU DE MURES;3327980;RCA;M;7c38d304d73f041109a9fc8ce80668f4
NULL;UTILIZATOR;PF;50;BIHOR;SACUENI;3351995;RCA;M;19f54a2c1283a6dd6792d44339df7f6e
NULL;UTILIZATOR;PF;38;PRAHOVA;PLOIESTI;3352608;RCA;M;62b7d2817661c0288d22778693a77cc1
NULL;UTILIZATOR;PF;82;DAMBOVITA;TARGOVISTE;3355899;RCA;M;728dcbbc1a9fd7b1bca15a922dc7861b
NULL;UTILIZATOR;PF;65;CLUJ;TURDA;3360758;RCA;M;f893a35014b54e6639bd332463a3177b
NULL;UTILIZATOR;PF;54;CLUJ;CLUJ-NAPOCA;3376513;RCA;M;2d871d2207a64d556bac10626faf180f
NULL;UTILIZATOR;PF;60;BUCURESTI;BUCURESTI SECTORUL 1;3376628;RCA;M;1779fdafad0bd87761ce794bfa72e395
NULL;UTILIZATOR;PF;36;BUCURESTI;SECTOR 5;3404007;RCA;M;2a9634c3945d764f27ecf4e48c4b7e00
NULL;UTILIZATOR;PF;67;PRAHOVA;BOLDESTI-SCAENI;3407022;RCA;M;9469245b9cbe4c4b19873f23e18b8279
NULL;UTILIZATOR;PF;55;ALBA;ALBA IULIA;3411758;RCA;M;d3ba3c3f348b409bc1ee6f69a7f95bef
NULL;UTILIZATOR;PF;45;MEHEDINTI;DROBETA-TURNU SEVERIN;3431079;RCA;M;61603abd1718efad5cda3edefa03c336
NULL;UTILIZATOR;PF;37;SALAJ;ZALAU;3434556;RCA;M;4a6e5e597c27ad309a9d52eef6980824
NULL;UTILIZATOR;PF;37;BACAU;MOINESTI;3487239;RCA;M;fd1c74e26259b335ca5989179d7eac07
NULL;UTILIZATOR;PF;43;BISTRITA NASAUD;BISTRITA;3504573;RCA;F;bd082a944fbc4694fa0f7c027eaad8de
NULL;UTILIZATOR;PF;50;MEHEDINTI;BOBAITA;3521653;RCA;M;6ff26376e827f674812fbfb99189105f
NULL;UTILIZATOR;PF;38;BISTRITA NASAUD;BISTRITA;3530103;RCA;M;842d87618f2a2b09df3e25f665d891a1
NULL;UTILIZATOR;PF;37;MURES;TARGU MURES;3550611;RCA;M;d3ba2bb18d913a810213890e1f42c535
NULL;UTILIZATOR;PF;56;BIHOR;MARGHITA;3551233;RCA;F;6e17b6206d4e4f8a5379fc9c71fbf4a9
NULL;UTILIZATOR;PF;37;PRAHOVA;PLOIESTI;3575630;RCA;F;01016dc9e7ba6f96da14c9fe40303fab
NULL;UTILIZATOR;PF;49;SUCEAVA;SUCEAVA;3586719;RCA;M;bb0368bafcbba8247f57c7ad3a379275
NULL;UTILIZATOR;PF;63;SALAJ;ZALAU;3633887;RCA;M;83ce0a72449c441378cf253394a07523
NULL;UTILIZATOR;PF;67;BIHOR;UILEACU DE BEIUS;3668194;RCA;M;a5dec7e70cafc4691dfcaa7e4b316543
NULL;UTILIZATOR;PF;36;BISTRITA NASAUD;BISTRITA;3688465;RCA;F;bf8442206030e9b2110223362a536d59
NULL;UTILIZATOR;PJ;NULL;MARAMURES;MOCIRA;3711826;RCA;;edaf7661747e50586cbdacaae6ac89a6
NULL;UTILIZATOR;PF;41;CLUJ;CLUJ-NAPOCA;3720084;RCA;M;26e59021e57e57c5e61830070c6107b5
NULL;UTILIZATOR;PF;46;BISTRITA NASAUD;BISTRITA;3733322;RCA;F;e9e686c2fc6eb2a3a3821fc78688f809
NULL;UTILIZATOR;PF;45;ARGES;PITESTI;3779227;RCA;M;8795ca44b88271928077a08db88428e5
NULL;UTILIZATOR;PJ;NULL;SUCEAVA;IPOTESTI;3811347;RCA;;d68d94f3625d405a0932a043b75ab219
NULL;UTILIZATOR;PF;39;HUNEDOARA;LUPENI;3811851;RCA;M;bd248e41464900aaa19d1142fb6556de
NULL;UTILIZATOR;PJ;NULL;BUCURESTI;BUCURESTI SECTORUL 5;3816018;RCA;;19d14a892ad10dc7afe8e1e91eacbd2e
NULL;UTILIZATOR;PJ;NULL;BUCURESTI;BUCURESTI SECTORUL 5;3816184;RCA;;19d14a892ad10dc7afe8e1e91eacbd2e
NULL;UTILIZATOR;PJ;NULL;BUCURESTI;BUCURESTI SECTORUL 5;3816220;RCA;;19d14a892ad10dc7afe8e1e91eacbd2e
NULL;UTILIZATOR;PF;46;ARGES;PITESTI;3847655;RCA;M;92b9e3f7af2c093ccb4eb4831472ed0f
NULL;UTILIZATOR;PF;56;MEHEDINTI;DROBETA-TURNU SEVERIN;3857243;RCA;M;2494f22c40424c4e506e2c4e8b3602cb
NULL;UTILIZATOR;PF;45;CLUJ;CLUJ-NAPOCA;3859246;RCA;F;6a38ae41a214e05ad3001aa3e3d88bcb
NULL;UTILIZATOR;PF;36;MURES;TARGU MURES;3860851;RCA;M;00c59a48fbfe059488ce73490d34dbdf
NULL;UTILIZATOR;PF;61;IASI;TATARUSI;3884765;RCA;M;72853cae3b68e8a826162f6b59ffab95
NULL;UTILIZATOR;PF;46;CARAS SEVERIN;BOCSA;3891468;RCA;F;2bd335b255082098b13fc90ab83ebea1
NULL;UTILIZATOR;PF;27;SUCEAVA;MARGINEA;3930313;RCA;F;7b6d14dd04103bdb7e1bce29a7a66da2
NULL;UTILIZATOR;PJ;NULL;PRAHOVA;ALBESTI-PALEOLOGU;3933165;RCA;;eb3829fb38396ca1bd812bcf5f7c833b
NULL;UTILIZATOR;PF;50;GALATI;LIESTI;3942469;RCA;M;45b2b471b70eb2f0cefe0d5ec173c936
NULL;UTILIZATOR;PF;41;NEAMT;PIATRA NEAMT;3942744;RCA;F;81cf0ccf13cfd083bdb82bc6dc0446ed
NULL;UTILIZATOR;PF;59;BACAU;BACAU;3967085;RCA;M;1b7d41cf37fae33dcc090a2b5f1d3dbd
NULL;UTILIZATOR;PF;46;ARGES;PITESTI;3980506;RCA;F;1c7720a368ab10e709266c10e1c30316
NULL;UTILIZATOR;PF;51;SALAJ;ZALAU;3996123;RCA;F;06d6ad3789d54e9326a835309e6b30d1
NULL;UTILIZATOR;PF;40;BUCURESTI;BUCURESTI SECTORUL 4;4012067;RCA;M;3e5daa5cec07a2df4c8942e069e7942f
NULL;UTILIZATOR;PF;67;PRAHOVA;PLOIESTI;4104027;RCA;M;68036ed946fd1de8dc2e375d30174d93
NULL;UTILIZATOR;PF;42;IASI;SARCA;4114405;RCA;M;fc6d348e9476db5408a4c2e850fcd017
NULL;UTILIZATOR;PF;46;VRANCEA;FOCSANI;4135721;RCA;M;db5b47be9031b2312e6d2068e9b0014e
NULL;UTILIZATOR;PJ;NULL;ILFOV;OTOPENI;4147126;RCA;;0b33de9988cf27fc4a119aceab9c7c77
NULL;UTILIZATOR;PF;65;BUCURESTI;BUCURESTI;4169429;RCA;F;15b24cee85e70c0dbd70b0fc1d5f068f
NULL;UTILIZATOR;PF;48;SUCEAVA;SUCEAVA;4177524;RCA;M;4a6545eb02cdfe2017fac0fb91e6d059
NULL;UTILIZATOR;PF;44;SUCEAVA;MARGINEA;4179513;RCA;M;3b30e4e3892ee83bef970cbc9d8f9cc1
NULL;UTILIZATOR;PF;28;COVASNA;COVASNA;4187603;RCA;F;63b1a304fd3dd9ae5e5c8edc35c6194e
